' Gul Khan ' is an Indian producer , writer and director of television shows ; notably the popular television shows '' Iss Pyaar Ko Kya Naam Doon ? ( 2011 TV series ) '' , '' Qubool Hai '' and '' Ishqbaaaz '' .	' Gul Khan ' ( born March 5 , 1973 ) is an Indian producer , writer and director of television shows . <::::> She is the producer of popular television shows '' Iss Pyaar Ko Kya Naam Doon ? ( 2011 TV series ) '' and '' Ishqbaaaz '' .
' Haste the Wedding ' , however , fans feel is a let - down as they feel that there is not much atmosphere , and that the live version available on the In Blue Special Edition was much better .	' Haste the Wedding ' , however , fans feel is a let - down . <::::> They say it has not much atmosphere , and that the live version available on the In Blue special Edition album was much better .
' He is best remembered for his role in the 1745 Rebellion ; defeat at Culloden in April 1746 effectively ended the Stuart cause and subsequent attempts such as a planned French invasion in 1759 failed to materialise .	' He is best remembered for his role in the 1745 Rebellion which ended with defeat at Culloden in April 1746 . <::::> This effectively ended the Stuart cause and subsequent attempts such as a planned French invasion in 1759 failed to materialise .
' He just made that suggestion , but that was when I replaced Raj Kiran with Prakash Raj '' and added that Chiranjeevi did not interfere in this decision .	' He just made that suggestion , but that was when I replaced Raj Kiran with Prakash Raj '' . <::::> He added that Chiranjeevi did not interfere in this decision .
' He then gets a bat , strikes out on three pitches , and walking away he says to Luciano , ` See , I told ya .	' He then gets a bat , then hit a popup to shortstop to end the game . <::::> As he was walking away he says to Luciano , ` See , I told ya .
' Heong Peah ' has a crispy layer outside and contain a mixture of flour , oil , maltose , sugar , sesame , and shallots .	' Heong Peah ' has a crispy layer outside and a sticky filling inside ( also known as beleko ) . <::::> It contains a mixture of flour , oil , maltose , sugar , sesame , and shallots .
' His career role model is Christian Bale after he saw him in '' Empire of the Sun '' and he would like to work with Kate Beckinsale .	' His career role model is Christian Bale after he saw him in '' Empire of the Sun '' . <::::> But he would like to work with Kate Beckinsale .
' Honeybee ' became a hit single by them , talking about a love for a girl and how just seeing her effects their robotic hearts in unique ways .	' Honeybee ' became a hit single by them . <::::> The song talks about a love for a girl and how just seeing her effects their robotic hearts in unique ways .
' Honours system and Whos '' Who ' He wrote regular articles on international affairs for '' The Evening Post '' ( South Africa ) from 1978 to 1980 .	' Honours system and Whos '' Who ' . <::::> Hr wrote regular articles on international affairs for '' The Evening Post '' ( South Africa ) from 1978 to 1980 .
' However as the opening scenes of the film depicting the First Red Scare occurred before Hoover had met Tolson we are less sure if these scenes were factual or also Hoover 's misrepresentations of the historical facts .	' However as the opening scenes of the film depicting the First Red Scare occurred before Hoover had met Tolson and so Tolson could not pronounce on their veracity . <::::> We are not sure if these scenes were factual or also Hoover 's misrepresentations of the historical facts .
' I Was Born To Love You ' had Mercury recording his piano and vocals on 25th May 1984 .	' I Was Born To Love You ' was composed in New York . <::::> Mercury recorded his piano and vocals on 25th May 1984 .
' I dropped the green ice - cream , it was the only one i had ' .	' I dropped the ice - cream because it was dirty ' . <::::> It was the only one I had ' .
' I never bought a suit before in my life , but when you go to meet God you know you wan na look nice ! ' and , ' A stomach full of pills did n't work again .	' I never bought a suit before in my life . <::::> But when you go to meet God , you know you wan na look nice , ' and , ' A stomach full of pills did n't work again .
' Ie toga have an unwoven fringe and a strip of red feathers and form part of important gift exchanges in cultural ceremonies and public gatherings including '' matai '' title bestowals , weddings and funerals .	' Ie toga have an unwoven fringe and a strip of red feathers . <::::> They are important in gift exchanges during cultural ceremonies and events including '' matai '' chief title bestowals , weddings and funerals .
' Illinois Blue Book 2005 - 2006 , Biographical Sketch of Kevin Joyce , pg. 84 His father , Jeremiah E. Joyce , also served in the Illinois General Assembly.And accept a position with Ave Maria University a private Roman Catholic near Naples , Florida .	' Illinois Blue Book 2005 - 2006 , Biographical Sketch of Kevin Joyce , pg. 84 His father , Jeremiah E. Joyce , also served in the Illinois General Assembly . <::::> In 2010 , Joyce accepted a fundraising position with Ave Maria University , a private Roman Catholic university near Naples , Florida .
' In 1873 he joined the staff of the ' Graphic ' Next year he appeared at the Royal Academy with a work called ' Soldiers of Fortune , ' and henceforward was a steady exhibitor there until 1902 .	' In 1873 he joined the staff of the ' Graphic ' . <::::> The following year he appeared at the Royal Academy with a work called ' Soldiers of Fortune , ' and henceforward was a steady exhibitor there until 1902 .
' In the beginning of the third season , Adrian tells Ben she is not pregnant ; however , in the next episode Ben finds out that Adrian lied to him , and that she is actually pregnant with his baby .	' In the beginning of the third season , Adrian tells Ben she is not pregnant . <::::> However , in the next episode Ben finds out that Adrian lied to him , and that she is actually pregnant with his baby .
' Infinite bandwidth ' and ' zero latency ' are not meant literally ; they are a shorthand for networks where bandwidth and latency cease to be limiting factors .	' Infinite bandwidth ' and ' zero latency ' are not meant literally . <::::> They are a shorthand for networks where bandwidth and latency cease to be limiting factors .
' Insert footnote text here He then recited something in fact written by William JH Boetcker fifty years after Lincoln 's death and known in the USA as the ' Ten Cannots ' .	' Insert footnote text here He then recited something that was in fact written by William JH Boetcker fifty years after Lincoln 's death . <::::> They are known in the USA as the ' Ten Cannots ' .
' Iowa State ' is not known to have been commerially propagated , nor is it known to have been introduced to Europe or Australasia .	' Iowa State ' is not known to have been commerially propagated . <::::> The tree is not known to have been introduced to Europe or Australasia .
' Is ' is sometimes used however for he , she and it and in the past tense , ' were ' is used for all the personal pronouns except the now largely archaic ' thou ' , which uses ' werst ' .	' Is ' is sometimes used however for he , she and it . <::::> In the past tense , ' were ' is used for all the personal pronouns except the now largely archaic ' thou ' , which uses ' werst ' .
' It was also stated that the equipment had a range of 60m and could ' measure both the direction and strength of a signal making it easy for us to locate TVs , even in the hardest to reach places ' .	' It was also stated that the equipment had a range of 60m . <::::> Hand - held detectors have also been developed , which , according to TVL , can ' measure both the direction and strength of a signal making it easy for us to locate TVs , even in the hardest to reach places ' .
' It was suggested that James ' body would be her exchange with Henry for the Duke of Longueville , who after his capture at Thérouanne by John Clarke of North Weston was sent to Catherine and lodged in the Tower of London .	' It was suggested that James ' body would be her exchange with Henry for his French prisoner , the Duke of Longueville . <::::> Longueville had been captured at Thérouanne by John Clarke of North Weston , sent to Catherine , and lodged in the Tower of London .
' Izz al - Dawla was again defeated , and was captured and sentenced to death by Adud - Dawla .	' Izz al - Dawla was again defeated . <::::> He was captured and sentenced to death by ` Adud - Dawla .
' Jack becomes good friends with Capeside 's instigator , Jen Lindley , whom he convinces to move in with him after Grams kicks Jen out and he decides to remain in Capeside while his sister Andie seeks medical attention at a psychiatric hospital .	' Jack becomes good friends with Capeside 's instigator , Jen Lindley . <::::> After Grams kicks Jen out and he decides to remain in Capeside , he convinces Jen to move in with him while his sister Andie seeks medical attention at a psychiatric hospital .
' Jacqueline Hillier ' ( ' JH ' ) is a cultivar of the natural hybrid '' Ulmus × elegantissima '' Horwood cloned from a specimen found in a Birmingham , England , garden circa 1960 .	' Jacqueline Hillier ' ( ' JH ' ) is a cultivar from the Elegantissima Group of '' Ulmus '' × '' hollandica '' . <::::> It is cloned from a specimen found in a Birmingham , England , garden circa 1960 .
' Jacqueline Hillier ' is a cultivar of the natural hybrid '' Ulmus × elegantissima '' Horwood which originated from a specimen found in a Birmingham , England garden circa 1960 .	' Jacqueline Hillier ' is a cultivar of the natural hybrid '' Ulmus × elegantissima '' Horwood found in the Midlands , England . <::::> The cultivar originated from a specimen found in a Birmingham , England garden circa 1960 .
' Jelly 292 ' is a re-titled alternative take of ' Jam 292 ' ( the name on the tape box ) it 's an uptempo jam based on Duke Ellington 's ' Dooji Wooji ' From The Benjamin Franklin Studios by Steve Rodham .	' Jelly 292 ' is a re-titled alternative take of ' Jam 292 ' ( the name on the tape box ) . <::::> It 's an uptempo jam based on Duke Ellington 's ' Dooji Wooji ' From The Benjamin Franklin Studios by Steve Rodham .
' Jews have always hated war and Shalom expresses the hope for peace , in Judaism war is evil , but at times a necessary one , yet , Judaism teaches that one has to go to great length to avoid it .	' Jews have always hated war and Shalom expresses the hope for peace . <::::> In Judaism war is evil - at times a necessary one - yet , Judaism teaches that one has to go to great length to avoid it .
' Jitu rajgor ' a pen name of Dr.Jitendra Rajgor of Ahmedabad , India.He is an aspiring writer in English at the age of 52.He writes blogs and articles at many social sites as well as in newspapers and magazines .	' Jitu Rajgor ' a pen name of Jitendra Rajgor of Ahmadabad , India.He is A Medical Doctor and an aspiring writer in English . <::::> Aged 56 he writes blogs and articles at many social sites as well as in newspapers and magazines .
' Joe ' Joseph Francis Karam ( born 21 November 1951 in Taumarunui ) is a former New Zealand rugby union player who played 10 test matches for the national team , the All Blacks .	' Joe ' Joseph Francis Karam ( born 21 November 1951 in Taumarunui ) is a former New Zealand rugby union player He was educated at St Patrick 's College , Silverstream . <::::> He played 10 test matches for the national team , the All Blacks .
' Juan Carlos Zaragoza Murillo ( born January 13 , 1984 in Irapuato , Guanajuato ) is a Mexican footballer who currently plays for Club León in the Liga de Ascenso .	' Juan Carlos Zaragoza Murillo ( born January 13 , 1984 in Irapuato , Guanajuato ) is a Mexican footballer . <::::> He currently plays for Club León in the Liga de Ascenso .
' Juan Carlos Zaragoza Murillo ( born january 13,1984 in Irapuato , Guanajuato ) is a Mexicanfootballer who currently plays for Club León in the Liga de Ascenso.his dad '' el guallo '' Zaragoza was also a professional soccer player for Club Irapuato .	' Juan Carlos Zaragoza Murillo ( born january 13,1984 in Irapuato , Guanajuato ) is a Mexicanfootballer who currently plays for Club León in the Liga de Ascenso . <::::> His dad '' el guallo '' Zaragoza was also a professional soccer player for Club Irapuato .
' K Sivasankaran Nair , '' venadinte parinamam '' വെണാടിന്റെ പരിണാമം , DC books , pages 28 - 29 The start of the ME has been dated to 825 AD , when a great convention was held in Kollam at the behest of King Kulashekhara .	' K Sivasankaran Nair , '' venadinte parinamam '' വെണാടിന്റെ പരിണാമം , DC books , pages 28 - 29 The ME is also referred as Kollavarsham . <::::> The origin of Kollam Era has been dated to 825 AD , when the great convention in Kollam was held at the behest of King Kulashekhara .
' Ksan is a historical village and living museum of the Gitxsan Aboriginal people in the Skeena Country of northwestern British Columbia , Canada , located near Hazelton at the confluence of the Skeena and Bulkley Rivers .	' Ksan is a historical village and living museum of the Gitxsan Aboriginal people in the Skeena Country of northwestern British Columbia , Canada . <::::> Its location is near Hazelton at the confluence of the Skeena and Bulkley Rivers .
' Lady Williams ' is a cultivar of apples ; the fruit are eaten fresh and mature very late in the season .	' Lady Williams ' is a cultivar of apples ; the fruit are eaten fresh . <::::> The fruit mature very late in the season .
' Later in 1929 he was appointed Professor of Piano at the RCM where he continued teaching there for a record 63 years until his retirement in 1993 .	' Later in 1929 he was appointed Professor of Piano at the RCM . <::::> He continued teaching there for a record 63 years until his retirement in 1993 .
' Later that week , Alem goes out for a bike ride , but his bike is stolen from him in broad daylight , however that evening , his father turns up at his house and they go for dinner .	' Later that week , Alem goes out for a bike ride , but his bike is stolen from him in broad daylight . <::::> However that evening , his father turns up at his house and they go for dinner .
' Lehigh Coal & Navigation Company ' was created by the merger of the Lehigh Coal Mining Company , tasked with developing the mine and building the haul road to the river , and the Lehigh Navigation Company , tasked with developing the waterway into a navigable canal .	' Lehigh Coal & Navigation Company ' was created by the merger of the Lehigh Coal Mining Company and the Lehigh Navigation Company . <::::> It was tasked with developing the mine , building the haul road to the river , and developing the waterway into a navigable canal .
' Lemon Ball ' is distinguished by its light orange to yellow flowers , paler than those of the species , and which appear slightly later ; it is otherwise identical .	' Lemon Ball ' is distinguished from the species by its flowers that are paler than those of the species . <::::> These are pale orange to yellow and appear slightly later than those of the species , to which it is otherwise identical .
' Lemon Ball ' is distinguished from the species by its lemon - yellow flowerheads , which appear slightly later than those of the species , to which it is otherwise identical .	' Lemon Ball ' is distinguished from the species by its flowers that are paler than those of the species . <::::> These are pale orange to yellow and appear slightly later than those of the species , to which it is otherwise identical .
' Les Kneale ' is widely cultivated in the UK and continental Europe ; it is not known if it has been introduced to North America .	' Les Kneale ' is widely cultivated in the UK and continental Europe . <::::> It is not known to have been introduced to North America .
' Lewis & Clark ' ( Prairie Expedition ™ ) was introduced to the UK by '' Butterfly Conservation '' in 2008 , but is not known to have reached continental Europe or Australasia .	' Lewis & Clark ' ( Prairie Expedition ™ ) is available from a small number of nurseries in the USA and Canada . <::::> The tree was introduced to the UK in 2008 , but is not known to have reached continental Europe or Australasia .
' Lewis in the U ' for solo bass , choir and instrumental ensemble is the 5th of Martin Friedel 's Underworld Songs , first performed at the Abbotsford Convent in Melbourne by Astra conducted by John McCaughey on 21st and 22nd September 2013 .	' Lewis in the U ' for solo bass , choir and instrumental ensemble depicts the death of Lewis Moran . <::::> It is the 5th of Martin Friedel 's Underworld Songs and was first performed at the Abbotsford Convent in Melbourne by Astra conducted by John McCaughey on 21st and 22nd September 2013 .
' Live at VPRO Radio ' was released on Brainwashed in 2005 and ' Wayward The Fourth ' is due out on Secret Eye in January 2007 .	' Live at VPRO Radio ' was released on Brainwashed in 2005 . <::::> Since 2006 the band has become ' The One Ensemble ' , and ' Wayward The Fourth ' is due out on Secret Eye in January 2007 .
' London Skies ' peaked in the solar ' Sweet soul rhythm chart at No1 & also a '' No 1 Official UK SOUL CHART '' giving glen 3 No.1 singles for 2014 making a consecutive run of 5 number 1 singles .	' London Skies ' peaked in the solar ' Sweet Soul Rhythm Chart at No.1 . <::::> The song also hit '' No 1 on the Official UK Soul Chart '' giving Glen 3 No.1 singles in 2014 making a consecutive run of 5 number 1 singles .
' Lotpot ' title was registered by Mr.A.P.Bajaj in 1969,initially it was a fortnightly magazine which later on switched to weekly mode .	' Lotpot ' title was registered by Mr.A.P.Bajaj in 1969 . <::::> Initially it was a fortnightly magazine which later on switched to weekly mode .
' Louis van Houtte ' is one of the better known English Elm '' Ulmus procera '' cultivars first mentioned by Deegen in '' Ill. Monatsch .	' Louis van Houtte ' is one of the better known English Elm '' Ulmus procera '' cultivars . <::::> The tree was mentioned by Deegen in '' Ill. Monatsch .
' Love , Death & Mussolini ' was a private cassette released by Steven Wilson under the pseudonimous of ' Porcupine Tree ' , and contains 9 tracks of which 7 were shotrly after released on another cassette , named '' The Nostalgia Factory '' .	' Love , Death & Mussolini ' was a private cassette released by Steven Wilson under the pseudonimous of ' Porcupine Tree ' . <::::> It compiles an E.P. of four early demos and adds five new songs recorded during 1989 , a total of 9 tracks of which 7 were shotrly after released on another cassette , named '' The Nostalgia Factory '' .
' Lowest common denominator ' is often used as a figure of speech meaning the most basic , least sophisticated level of taste , sensibility , or opinion among a group of people .	' Lowest common denominator ' can also be used as a figure of speech . <::::> It is said to mean the most basic , least sophisticated level of taste , sensibility , or opinion among a group of people .
' Lyrics were as important to her as the music , the writer she admired most , the 19th century French poet Arthur Rimbaud .	' Lyrics were as important to her as the music . <::::> The writer she admired most was the 19th century French poet Arthur Rimbaud .
' Machinehead ' is a hit single from grunge band Bush , it was released in 1994 on their debut album '' Sixteen Stone '' .	' Machinehead ' was a hit single from grunge band Bush . <::::> It was released in 1994 on their debut album '' Sixteen Stone '' .
' Makara ' is a Sanskrit word which means '' sea dragon '' or '' water - monster '' and in Tibetan language it is called the '' chu - srin '' , and also denotes a hybrid creature .	' Makara ' is a Sanskrit word which means '' sea dragon '' or '' water - monster '' . <::::> In Tibetan language it is called the '' chu - srin '' , and also denotes a hybrid creature .
' Mallakottai ' is believed to be a short form of '' Mayilrayan Kottai '' which means approximately ' beautiful fort ' , also its possible that '' Mallakottai '' might have been the capital for the '' Mayilrayan Kottai Nadu '' an ancient territory .	' Mallakottai ' is believed to be a short form of '' Mayilrayan Kottai '' which means approximately ' beautiful fort ' . <::::> Its also possible that '' Mallakottai '' might have been the capital for the '' Mayilrayan Kottai Nadu '' an ancient territory .
' Malware ' is an umbrella term used to refer to a variety of forms of hostile or intrusive software , including computer viruses , worms , trojan horses , ransomware , spyware , adware , scareware , and other malicious programs .	' Malware ' is a general term used to refer to a variety of forms of hostile or intrusive software . <::::> Malware includes computer viruses , worms , trojan horses , ransomware , spyware , adware , scareware , and other malicious programs .
' Mamilov`s ( ING. -- Mamil - nakan -- Ingush teip ) is an Erzi Dzheyrakhsky District Ingushetia ( since 2000 a part of the State Nature Reserve '' Erzi '' ) .	' Mamilov`s ( ING. -- Mamil - nakan -- Ingush teip ) is an Ingush clan . <::::> They come from the village of Erzi Dzheyrakhsky District Ingushetia ( since 2000 a part of the State Nature Reserve '' Erzi '' ) .
' Maria Candela Vetrano Vega ' , is the daughter of Virginia Vega and Héctor Vetrano , older sister of Paulina and Julieta Vetrano and she also has a step brother , Facundo Vetrano .	' Maria Candela Vetrano Vega ' , daughter of Virginia Vega and Héctor Vetrano . <::::> She also has a step brother , Facundo Vetrano .
' Marquez ' is an old German who is a Kassem 's friend wanting to help him to move abroad from Porvenir , he is also initially chosen as one of the four drivers .	' Marquez ' is an old German who is Kassem 's friend , wanting to help him to move abroad from Porvenir . <::::> He is initially chosen as one of the four drivers .
' Maximilian declined to accept the ex-Confederates into his armed forces , but he did grant them land for an American colony in Mexico near Vera Cruz .	' Maximilian declined to accept the ex-Confederates into his armed forces . <::::> However , the emperor did grant them land for an American colony in Mexico near Vera Cruz .
' Meeru Sreelu ' ( 30 Steps to Success ) is a book authored by A. Sridhar Babu , his intention behind writing the book was to motivate youth to realize their potential and follow the path of success with single - minded pursuit of their goals .	' Meeru Sreelu ' ( 30 Steps to Success ) is a book authored by Babu . <::::> His intention behind writing the book was to motivate youth to realize their potential and follow the path of success with single - minded pursuit of their goals .
' Memento Mori ' jewellery was also popular at the time ( meaning ' remember you will die ' ) featuring skull motifs and coffins .	' Memento Mori ' jewellery was also popular at the time . <::::> ' ' Memento Mori ' jewellery featured skull motifs and coffins .
' Mirroring the life of Helene , Mrs. Smith 's problem is resolved during the next pregnancy when Mrs. Smith identifies with a pregnant friend , and particularly with the friend 's mother .	' Mirroring the life of Helene , Mrs. Smith 's inability to bring a pregnancy full term is resolved . <::::> The problem is resolved during the next pregnancy when Mrs. Smith identified with a pregnant friend , but particularly with the friend 's mother .
' Miss Wren is hiding in a building coated in thick ice to prevent wights from entering and proceeds to help Miss Peregrine retain her human form once again , which she estimates will take the whole night .	' Miss Wren who is hiding in a building coated in thick ice to prevent wights from entering . <::::> She proceeds to help Miss Peregrine retain her human form once again , which she estimates will take the whole night .
' Monte Igueldo ' came out in 1944 ; ' Condesa de Benahavis ' in 1949 was very pleasing , considered a perfect rose ; it had an attractive shade of salmon pink , excellent perfume and displayed continuous flowering .	' Monte Igueldo ' came out in 1944 , ' Condesa de Benahavis ' in 1949 which was very pleasing and is considered a perfect rose . <::::> It had an attractive shade of salmon pink , excellent perfume , and displayed continuous flowering .
' Mumbai Confidential ' is a hardboiled crime - noir comic book series by Saurav Mohapatra and Vivek Shinde that was published by Archaia set in the Indian city of Mumbai against the backdrop of the Mumbai Police Encounter killings .	' Mumbai Confidential ' is a hardboiled crime - noir comic book series by Saurav Mohapatra and Vivek Shinde that was published by Archaia . <::::> The story is set in the Indian city of Mumbai against the backdrop of the Mumbai Police Encounter killings .
' Máel Coluim ( II ) mac Cináeda ( Malcolm son of Cyneth , king of Scots ) and Owain the Bald ( King of Strathclyde ) defeated Earl Uhtred 's forces determining the eastern border of Scotland at the River Tweed .	' Máel Coluim ( II ) mac Cináeda ( Malcolm son of Cyneth , king of Scots ) and Owain the Bald ( King of Strathclyde ) . <::::> Their combined forces defeated Earl Uhtred 's forces determining the eastern border of Scotland at the River Tweed .
' Neat ' in the oil 's name comes from an obsolete term for cattle , and even today the best quality neatsfoot oil still comes from the legs of calves , with no other oils added .	' Neat ' in the oil 's name comes from an obsolete term for cattle . <::::> Today , many still consider the best quality neatsfoot oil to be that which comes from the legs of calves , with no other oils added .
' Nelson , the flamboyant class clown , finds himself jealous of Kyle and decides to hook up with an online stranger named Brick .	' Nelson , the flamboyant class clown , has conflicting feelings towards Kyle and their relationship . <::::> After getting into an argument with Kyle , he decides to hook up with an online stranger named Brick .
' Newsletter on Newsletters ' May 23 , 2005 He is president of media companies NewsRx LLC and ScholarlyMedia LLC. He was co-founder of Video Concert Hall the first nationwide music video TV network .	' Newsletter on Newsletters ' May 23 , 2005 Laermer , Richard . <::::> ' Editor and Publisher ' September 5 , 1987 He is president of media companies NewsRx LLC and ScholarlyMedia LLC. He was co-founder of Video Concert Hall the first nationwide music video TV network .
' Noble cause corruption ' by police also seems to be on the increase - describing a growing perception that it 's OK to break the law to uphold the law .	' Noble cause corruption ' by police also seems to be on the increase . <::::> It describes a growing perception by the police that it 's OK to break the law to uphold the law .
' On September 19 , 2001 , Lynch entered basic training at Fort Jackson , South Carolina , and later Advanced Individual Training ( AIT ) for her Military Occupational Specialty ( MOS ) as unit - supply specialist at Fort Lee , Virginia .	' On September 19 , 2001 , Lynch entered basic training at Fort Jackson , South Carolina . <::::> She later completed Advanced Individual Training for her Military Occupational Specialty as a unit supply specialist in the Quartermaster Corps at Fort Lee , Virginia .
' On his return to ' new Jerusalem ' on June 7th he was put under house arrest and on August 17th he appeared before a commission investigating events in the Old City .	' On his return to ' new Jerusalem ' on June 7th he was put under house arrest . <::::> On August 17th he appeared before a commission investigating events in the Old City .
' Orchid Beauty ' remains in cultivation across Europe and North America , although it is now increasingly difficult to source in the UK , though it is grown as part of the NCCPG national collection held by Longstock Park Nursery near Stockbridge in Hampshire .	' Orchid Beauty ' remains in cultivation across Europe and North America , although it is now increasingly difficult to source in the UK . <::::> It is grown as part of the NCCPG national collection held by Longstock Park Nursery near Stockbridge in Hampshire .
' P. coerulea ' has recently been identified along the cornish coast in the british channel due to the rise of coastal temperatures distribution is becoming more widespread .	' P. coerulea ' has recently been identified off the Cornish coast in the British Channel . <::::> Due to the rise of coastal temperatures , distribution is becoming more widespread .
' PC ' managed to attract a number of writers and artists from DC and Marvel and as they were not subject to the Comics Code they were able to use more mature content .	' PC ' managed to attract a number of writers and artists from DC and Marvel with creator - owned titles . <::::> And as they were not subject to the Comics Code they were able to use more mature content .
' Pamplemousse by Yoko Ono ' directed by Helena Villovitch for Radio France and the October 2009 production of the sonic work '' Reaching For The Centre of Your Mind '' texts and music by Black Sifichi for Centre Pompidou and Radio Grenouille .	' Pamplemousse by Yoko Ono ' directed by Helena Villovitch for Radio France . <::::> In October 2009 , he created the electronic and vocal work '' Reaching For The Centre of Your Mind '' ( texts and music by Black Sifichi ) for Centre Georges Pompidou and Radio Grenouille .
' Paoletta Magoni ( born September 14 1964 in Selvino ) is a former Italian Alpine skier .	' Paoletta Magoni ( born September 14 1964 in Selvino ) . <::::> Is a former Italian Alpine skier .
' Part 2 ' is a test of the candidates driving ability and lasts for one hour covering many types of roads and conditions , a high level of competence is required and all manoeuvres are tested .	' Part 2 ' is a test of the candidate 's driving ability and lasts for one hour covering many types of roads and conditions . <::::> A high level of competence is required and all manoeuvres are tested .
' Pasqua Rosée , the proprietor , was the servant , variously described as Armenian or Greek of a Levant Company merchant named Daniel Edwards , a trader in Turkish goods , who imported the coffee and assisted Rosée in setting up the establishment .	' Pasqua Rosée , the proprietor , was variously described as Armenian or Greek . <::::> He was the servant of a Levant Company merchant named Daniel Edwards , a trader in Turkish goods , who imported the coffee and assisted Rosée in setting up the establishment .
' People who speak disparagingly of things that they can not attain would do well to apprlines his ironical comment on the situation in a final pun , '' Better , I think , than an embittered whine '' .	' People who speak disparagingly of things that they can not attain would do well to apply this story to themselves '' . <::::> In her version of La Fontaine 's Fables , Marianne Moore underlines his ironical comment on the situation in a final pun , '' Better , I think , than an embittered whine '' .
' Plain Bill ' Earnshaw was born in Manchester , England and came to New Zealand in 1878 .	' Plain Bill ' Earnshaw was born in Manchester , England . <::::> He visited Australia and came to New Zealand in 1878 .
' Playerist Volume 2 , 2012:03 ( ISSN 2048 - 2515 ) In '' Carry On At Your Convenience '' , composer Eric Rogers referenced Nolan 's '' Goldfinger '' connection using its three - note motif on a close - up of her .	' Playerist Volume 2 , 2012:03 ( ISSN 2048 - 2515 ) It was the first film - title to be shown in installation at MOMA , New York ( 2012 ) . <::::> For '' Carry On At Your Convenience '' , composer Eric Rogers had referenced Nolan 's '' Goldfinger '' connection using its three - note motif on a close - up of her .
' Playground Twist ' opened the second side with the sound of tubular bells over a kind of nursery - rhyme ; the song '' talks about adults who act like children and children who think they 're adults '' .	' Playground Twist ' opened the second side with the sound of tubular bells over a kind of nursery - rhyme . <::::> The song '' talks about adults who act like children and children who think they 're adults '' .
' Plough Pudding ' is a boiled suet pudding , containing meat and onions , it is from Norfolk and is eaten on Plough Monday .	' Plough Pudding ' is a boiled suet pudding , containing meat and onions . <::::> It is from Norfolk and is eaten on Plough Monday .
' Poem of the Nile ' was published in The London Review of Books one of the rare occasions the LRB has published poetry translated from Arabic and the first time they 've featured the work of an African poet .	' Poem of the Nile ' was published in The London Review of Books . <::::> This was one of the rare occasions the LRB has published poetry translated from Arabic and the first time they 've featured the work of an African poet .
' Pom ' is a common Australasian slang word for British people , often combined with ' whing ( e ) ing ' ( complaining ) to make the expression ' whingeing Pom ' - a British immigrant who stereotypically complains about everything in Australia .	' Pom ' is a common Australasian slang word for British people , a shortened version of the original '' Pommy '' from the acronym POME , Prisoner Of Mother England . <::::> It is often combined with ' whing ( e ) ing ' ( complaining ) to make the expression ' whingeing Pom ' - a British immigrant who stereotypically complains about everything in Australia .
' Poort Bulten ' has been introduced to the UK ; a specimen stands near the entrance to Rocheid Path at the northern end of Arboretum Avenue , Edinburgh .	' Poort Bulten ' has been introduced to the UK . <::::> A specimen stands near the entrance to Rocheid Path at the northern end of Arboretum Avenue , Edinburgh .
' Porn in the USA ' was Yeo 's first US solo - show , also staged by Lazarides , it took place in Beverly Hills , Los Angeles , and was met by critical acclaim .	' Porn in the USA ' was Yeo 's first US solo - show . <::::> Also staged by Lazarides , it took place in Beverly Hills , Los Angeles , and was met by critical acclaim .
' Premiering in the Best of British strand at the Glasgow International Film Festival , Beyond the Pole went on to win numerous awards on the festival circuit in Europe and the US before its acclaimed UK cinema run .	' Premiering in the Best of British strand at the Glasgow International Film Festival , . <::::> URL retrieved on 24 July 2010 Beyond the Pole went on to win numerous awards on the festival circuit in Europe and the US before its acclaimed UK cinema run .
' Professor Dinsdale ' rushes out of his spaceship thanking The Doctor and Martha for coming , he informs them that his team found an ancient burial mound but it had been booby - trapped .	' Professor Dinsdale ' rushes out of his spaceship , thanking The Doctor and Martha for coming . <::::> He informs them that his team found an ancient burial mound but it had been booby - trapped .
' Pub nights ' in the 1960s and early 1970s attracted small , informal , London based gatherings , an annual Wyverns ' Dinner in London featured for many years and in the 1980s and 1990s there were reunions called gaudies hosted at the school .	' Pub nights ' in the 1960s and early 1970s attracted small , informal , London based gatherings . <::::> An annual Wyverns ' Dinner in London featured for many years and in the 1980s and 1990s there were reunions called gaudies hosted at the school .
' RNP ' can also refer to ribonucleoprotein particles , distinct intracellular foci for post-transcriptional regulation .	' RNP ' can also refer to ribonucleoprotein particles . <::::> Ribonucleoprotein particles are distinct intracellular foci for post-transcriptional regulation .
' Randy ' does have a big secret that only one person knows though , is he the father of a love child ?	' Randy ' does have a big secret that only one person knows though . <::::> Is he the father of a love child ?
' Rebella ' is intended as a garden ornamental ; it is not known to have been introduced to North America or Australasia .	' Rebella ' is intended as a garden ornamental ; . <::::> It is not known to be in commerce in North America or Australasia .
' Relativity Made Relatively Easy ' is a text that follows closely to the Symmetry and Relativity course that he teaches to third - year undergraduates at the University of Oxford , except for Spinors , which is intended to be included in his next publication .	' Relativity Made Relatively Easy ' is a text that follows closely to the Symmetry and Relativity course that he teaches to third - year undergraduates at the University of Oxford . <::::> Except for Spinors , which is intended to be included in his next publication .
' Religious courts ' were also an issue prior to the voting , since Muslim religious courts already exist in Kenya .	' Religious courts ' were also an area of concern prior to the voting . <::::> Since Muslim religious courts already exist in Kenya .
